DATE,PHARMACY,LOCATION,DRUG,BRAND,PRICE,QUANTITY,TOTAL COST ,AVG. PRICE,70% AVG. PRICE,PRICE RISK,PRICE RISK SCORE,AVG. QTY,1.5 OF AVG. QTY,QTY RISK,QTY_RISK_SCORE,SUPPLIER_NAME,BATCH_NUMBER,EXPIRY_DATE,DAYS_TO_EXPIRY,EXPIRY_RISK,EXPIRY_RISK_SCORE,SALES_CHANNEL,DRUG_FORM,Column2
29-04-24,Burton Ltd,Rural,Coartem,HealthFirst,1242.6,47,58402.2,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Washington, Ryan And Cummings",KC-18769-DR,21-02-27,1028.00,Low Risk,0,Market Stall,Capsule,4
29-04-24,Burton Ltd,Urban,Amlodipine,HealthFirst,1679.22,59,99073.98,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Williams Plc,CL-35623-WR,28-02-26,670.00,Low Risk,0,In-Store,Tablet,1
29-04-24,Carlson-Cruz,Urban,Ciprofloxacin,HealthFirst,3237.78,85,275211.3,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,"Robinson, Jones And Welch",SK-29890-QA,15-07-26,807.00,Low Risk,0,Market Stall,Tablet,1
29-04-24,Doyle Ltd,Urban,Chloroquine,BioCare,2231.57,17,37936.69,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"Brown, Valdez And Lucas",VO-09538-UE,23-11-26,938.00,Low Risk,0,Mobile Van,Tablet,1
29-04-24,Dudley Group,Rural,Coartem,MediPlus,1294.39,67,86724.13,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Woods, Calhoun And Schmidt",EK-31664-XO,14-06-25,411.00,Low Risk,0,Mobile Van,Capsule,4
29-04-24,Dudley Group,Rural,Coartem,PharmaTrust,3262.88,35,114200.8,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Stanley, Tucker And Lee",BX-02279-KV,26-11-25,576.00,Low Risk,0,Market Stall,Syrup,2
29-04-24,"Flowers, Martin And Kelly",Rural,Ibuprofen,MediPlus,763.88,81,61874.28,2543.53,1780.47,High Risk,1,49,73,High Risk,1,Hancock Inc,KE-50254-KR,09-12-26,954.00,Low Risk,0,Mobile Van,Syrup,2
29-04-24,Harrell Llc,Urban,Amoxicillin,HealthFirst,2079.1,60,124746,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Walker Llc,EH-56131-QP,21-10-26,905.00,Low Risk,0,Mobile Van,Capsule,4
29-04-24,Hickman Ltd,Rural,Artemisinin,HealthFirst,1689.64,65,109826.6,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Jones-Young,RE-15959-KQ,11-11-26,926.00,Low Risk,0,In-Store,Tablet,1
29-04-24,Hickman Ltd,Rural,Chloroquine,PharmaTrust,485.36,21,10192.56,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,Powell Llc,KF-88843-MS,19-11-25,569.00,Low Risk,0,In-Store,Syrup,2
29-04-24,"Martin, Rose And Obrien",Rural,Azithromycin,MediPlus,2107.79,32,67449.28,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Wright And Sons,JH-43494-XK,06-07-26,798.00,Low Risk,0,Mobile Van,Injection,3
29-04-24,"Mcclure, Ward And Lee",Urban,Artemisinin,MediPlus,2651.89,16,42430.24,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Baxter Inc,SU-45522-WK,15-10-26,899.00,Low Risk,0,In-Store,Tablet,1
29-04-24,"Reid, Ferguson And Sanchez",Urban,Paracetamol,PharmaTrust,314.87,22,6927.14,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Chapman And Sons,QE-76502-KR,07-12-26,952.00,Low Risk,0,In-Store,Capsule,4
29-04-24,Rodriguez Llc,Rural,Chloroquine,MediPlus,3573.47,22,78616.34,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"Brown, Valdez And Lucas",XQ-05299-JO,05-08-25,463.00,Low Risk,0,In-Store,Tablet,1
29-04-24,"Rodriguez, Figueroa And Sanchez",Urban,Metformin,MediPlus,2389.69,22,52573.18,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Woods, Calhoun And Schmidt",IF-10276-IP,11-01-27,987.00,Low Risk,0,Market Stall,Tablet,1
29-04-24,"Rodriguez, Figueroa And Sanchez",Rural,Amoxicillin,PharmaTrust,3113.23,54,168114.42,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Brown, Valdez And Lucas",ZY-69942-LL,31-08-25,489.00,Low Risk,0,Mobile Van,Syrup,2
29-04-24,"Romero, Gonzalez And Brooks",Urban,Artemisinin,BioCare,2975.84,100,297584,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,"Johnston, Sanchez And Kennedy",DH-10009-ML,25-10-25,544.00,Low Risk,0,Market Stall,Capsule,4
29-04-24,"Ross, Robinson And Bright",Urban,Chloroquine,BioCare,4448.15,34,151237.1,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Lee-Davis,RB-58081-MN,01-12-25,581.00,Low Risk,0,Market Stall,Capsule,4
29-04-24,"Snyder, Campos And Callahan",Urban,Coartem,HealthFirst,4448.81,23,102322.63,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Hensley, Powell And David",NB-37219-TF,01-07-26,793.00,Low Risk,0,Market Stall,Capsule,4
30-04-24,Abbott-Munoz,Urban,Paracetamol,PharmaTrust,1224.62,43,52658.66,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,"Woods, Calhoun And Schmidt",YI-21395-BE,23-01-27,998.00,Low Risk,0,In-Store,Tablet,1
30-04-24,"Adams, Zuniga And Wong",Rural,Paracetamol,PharmaTrust,4554.67,41,186741.47,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Wright And Sons,XD-33257-SS,20-09-26,873.00,Low Risk,0,Mobile Van,Syrup,2
30-04-24,Anderson Group,Rural,Azithromycin,FarmaTrust,2096.8,87,182421.6,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,Lee-Davis,XQ-34383-DB,19-05-25,384.00,Low Risk,0,In-Store,Syrup,2
30-04-24,Arnold Ltd,Rural,Coartem,HealthFirst,3078.06,54,166215.24,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Stanley, Tucker And Lee",UB-66961-YZ,26-02-27,1032.00,Low Risk,0,Market Stall,Injection,3
30-04-24,Arnold Ltd,Urban,Metformin,HealthFirst,455.44,82,37346.08,2644.11,1850.87,High Risk,1,52,77,High Risk,1,Gomez-Jenkins,EA-09751-XL,11-07-26,802.00,Low Risk,0,In-Store,Injection,3
30-04-24,"Arroyo, Miller And Tucker",Rural,Amlodipine,HealthFirst,1841.36,13,23937.68,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Henderson-Bernard,BT-16188-XW,30-01-27,1005.00,Low Risk,0,Mobile Van,Tablet,1
30-04-24,Blair Plc,Urban,Artemisinin,FarmaTrust,933.85,57,53229.45,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,"Brooks, Lam And Hayes",PN-59757-XB,01-07-26,792.00,Low Risk,0,Mobile Van,Tablet,1
30-04-24,Carlson-Cruz,Rural,Amoxicillin,PharmaTrust,1419.94,62,88036.28,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Robinson, Jones And Welch",RU-96351-NE,23-06-25,419.00,Low Risk,0,Market Stall,Capsule,4
30-04-24,Davis And Sons,Urban,Azithromycin,HealthFirst,2737.72,77,210804.44,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,"West, Henderson And Ramirez",AN-41309-HW,22-09-25,510.00,Low Risk,0,Market Stall,Syrup,2
30-04-24,Doyle Ltd,Rural,Amlodipine,PharmaTrust,3261.97,29,94597.13,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Morton-Chase,KT-77964-DD,19-11-26,933.00,Low Risk,0,Market Stall,Injection,3
30-04-24,"Dyer, Potter And Mack",Urban,Ibuprofen,HealthFirst,1546.28,65,100508.2,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,"Stanley, Tucker And Lee",QJ-45740-UD,13-04-27,1078.00,Low Risk,0,In-Store,Tablet,1
30-04-24,"Dyer, Potter And Mack",Urban,Amlodipine,FarmaTrust,1835.12,66,121117.92,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Walker Llc,VL-21098-ND,31-08-26,853.00,Low Risk,0,Market Stall,Tablet,1
30-04-24,"Ferrell, Rice And Maddox",Urban,Amoxicillin,MediPlus,472.95,5,2364.75,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Russell Group,QR-95739-BV,23-07-26,814.00,Low Risk,0,In-Store,Syrup,2
30-04-24,Galloway-Wyatt,Urban,Amoxicillin,BioCare,1323.98,94,124454.12,2624.80,1837.36,High Risk,1,51,76,High Risk,1,Russell Group,SM-33173-TN,28-02-26,669.00,Low Risk,0,Mobile Van,Injection,3
30-04-24,Galloway-Wyatt,Rural,Metformin,PharmaTrust,2734.9,27,73842.3,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Yu Inc,CJ-96064-SO,11-11-25,560.00,Low Risk,0,Mobile Van,Tablet,1
30-04-24,Garcia-James,Urban,Artemisinin,HealthFirst,4547.1,57,259184.7,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,"Hensley, Powell And David",XO-09763-LU,10-08-25,467.00,Low Risk,0,Mobile Van,Tablet,1
30-04-24,"Gardner, Robinson And Lawrence",Urban,Ibuprofen,BioCare,4683.62,7,32785.34,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Morton-Chase,TA-04004-QW,07-11-25,556.00,Low Risk,0,Market Stall,Capsule,4
30-04-24,"Gardner, Robinson And Lawrence",Rural,Amlodipine,MediPlus,2169.08,8,17352.64,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Russell Group,LK-04703-AC,23-11-26,937.00,Low Risk,0,Market Stall,Injection,3
30-04-24,Gray-Mayo,Rural,Chloroquine,BioCare,4801.06,49,235251.94,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Williams Plc,VO-81611-XO,17-02-26,658.00,Low Risk,0,Market Stall,Injection,3
30-04-24,Gray-Mayo,Urban,Metformin,HealthFirst,4790.22,42,201189.24,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Brown, Valdez And Lucas",JK-02518-JH,27-02-27,1033.00,Low Risk,0,In-Store,Capsule,4
30-04-24,"Guzman, Hoffman And Baldwin",Rural,Amoxicillin,BioCare,2409.16,79,190323.64,2624.80,1837.36,Low Risk,0,51,76,High Risk,1,"West, Henderson And Ramirez",KN-62941-CV,22-08-26,844.00,Low Risk,0,Market Stall,Syrup,2
30-04-24,"Harris, Collins And Carney",Rural,Ibuprofen,HealthFirst,1170.13,14,16381.82,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Hancock Inc,XG-50674-OW,31-07-25,457.00,Low Risk,0,Mobile Van,Tablet,1
30-04-24,"Hoffman, Baker And Richards",Rural,Paracetamol,HealthFirst,978.02,78,76285.56,2636.16,1845.31,High Risk,1,49,74,High Risk,1,Novak Plc,OD-59129-OV,27-12-26,971.00,Low Risk,0,In-Store,Tablet,1
30-04-24,"Hoffman, Baker And Richards",Urban,Artemisinin,PharmaTrust,599.1,9,5391.9,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Henderson-Bernard,TS-20304-JO,17-02-27,1023.00,Low Risk,0,In-Store,Syrup,2
30-04-24,Morales-Jones,Rural,Amoxicillin,MediPlus,1512.32,28,42344.96,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Gomez-Jenkins,HU-96033-JX,08-12-26,952.00,Low Risk,0,Mobile Van,Injection,3
30-04-24,Rodriguez Llc,Rural,Coartem,BioCare,4497.02,32,143904.64,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Robinson, Jones And Welch",RW-25239-FJ,16-11-26,930.00,Low Risk,0,Mobile Van,Syrup,2
30-04-24,"Romero, Gonzalez And Brooks",Urban,Amlodipine,PharmaTrust,3336.76,54,180185.04,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Novak Plc,UT-34469-XN,12-12-26,956.00,Low Risk,0,Market Stall,Injection,3
30-04-24,"Snyder, Campos And Callahan",Rural,Artemisinin,MediPlus,4041.84,87,351640.08,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,Jones-Young,GE-72648-AV,17-10-26,900.00,Low Risk,0,In-Store,Capsule,4
30-04-24,"Walter, Edwards And Rios",Rural,Ibuprofen,BioCare,4155.01,86,357330.86,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Morton-Chase,EB-14310-PD,07-08-26,829.00,Low Risk,0,Mobile Van,Capsule,4
30-04-24,Wilkerson-Day,Urban,Chloroquine,HealthFirst,4469.4,2,8938.8,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"Daniels, Adkins And Brown",CA-85578-KP,11-11-25,560.00,Low Risk,0,Market Stall,Capsule,4
30-04-24,Williams And Sons,Rural,Chloroquine,HealthFirst,4552.43,44,200306.92,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Jones Inc,UO-19907-KR,05-07-26,796.00,Low Risk,0,In-Store,Tablet,1
01-05-24,"Adams, Zuniga And Wong",Rural,Metformin,PharmaTrust,1638.42,26,42598.92,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Henderson-Bernard,TF-83521-IM,10-03-26,678.00,Low Risk,0,In-Store,Capsule,4
01-05-24,Allen-Allen,Rural,Metformin,HealthFirst,221.21,70,15484.7,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Baxter Inc,VS-01276-KI,02-04-27,1066.00,Low Risk,0,In-Store,Tablet,1
01-05-24,Anderson Group,Urban,Coartem,MediPlus,1709.52,84,143599.68,2523.47,1766.43,High Risk,1,51,77,High Risk,1,Morton-Chase,SZ-76337-OA,06-12-25,584.00,Low Risk,0,Mobile Van,Capsule,4
01-05-24,Arnold Ltd,Rural,Amlodipine,HealthFirst,1560.29,37,57730.73,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Novak Plc,GQ-64411-TN,13-05-26,742.00,Low Risk,0,Mobile Van,Capsule,4
01-05-24,Baker And Sons,Urban,Artemisinin,BioCare,3898.96,86,335310.56,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,"Hensley, Powell And David",BC-72742-QO,18-02-27,1023.00,Low Risk,0,Mobile Van,Injection,3
01-05-24,Burton Ltd,Urban,Amoxicillin,HealthFirst,2123.54,47,99806.38,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Walker Llc,UJ-17791-OT,26-11-25,574.00,Low Risk,0,Market Stall,Syrup,2
01-05-24,Dudley Group,Urban,Paracetamol,PharmaTrust,2230.94,53,118239.82,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Morton-Chase,EJ-68688-BH,16-07-26,806.00,Low Risk,0,Market Stall,Capsule,4
01-05-24,"Ferrell, Rice And Maddox",Rural,Artemisinin,HealthFirst,2612.6,22,57477.2,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Morton-Chase,LM-13231-BO,18-03-27,1051.00,Low Risk,0,In-Store,Injection,3
01-05-24,"Flowers, Martin And Kelly",Urban,Chloroquine,PharmaTrust,312.19,77,24038.63,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Johnston, Sanchez And Kennedy",OA-95744-MT,26-08-26,847.00,Low Risk,0,In-Store,Tablet,1
01-05-24,Galloway-Wyatt,Rural,Coartem,BioCare,766.83,18,13802.94,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Johnston, Sanchez And Kennedy",TS-31346-OM,03-05-25,367.00,Low Risk,0,Mobile Van,Capsule,4
01-05-24,"Gardner, Robinson And Lawrence",Rural,Azithromycin,FarmaTrust,2046.38,6,12278.28,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Johnston, Sanchez And Kennedy",ZC-90742-IH,26-05-25,390.00,Low Risk,0,In-Store,Capsule,4
01-05-24,"Gardner, Robinson And Lawrence",Urban,Artemisinin,FarmaTrust,3478.17,67,233037.39,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Williams Plc,IZ-08224-VH,06-03-26,674.00,Low Risk,0,In-Store,Tablet,1
01-05-24,"Gardner, Robinson And Lawrence",Urban,Ibuprofen,PharmaTrust,4599.55,54,248375.7,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Morton-Chase,JD-23849-OE,29-04-26,728.00,Low Risk,0,Mobile Van,Injection,3
01-05-24,"Gardner, Robinson And Lawrence",Urban,Metformin,MediPlus,990.72,98,97090.56,2644.11,1850.87,High Risk,1,52,77,High Risk,1,Powell Llc,IL-60459-TC,26-06-26,786.00,Low Risk,0,Mobile Van,Tablet,1
01-05-24,Gray-Mayo,Urban,Coartem,MediPlus,4612.05,71,327455.55,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Gomez-Jenkins,MG-38862-LE,27-03-27,1060.00,Low Risk,0,Market Stall,Injection,3
01-05-24,"Hoffman, Baker And Richards",Urban,Coartem,MediPlus,1556.99,14,21797.86,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,Morton-Chase,IG-03354-YG,27-07-26,817.00,Low Risk,0,In-Store,Syrup,2
01-05-24,James Group,Urban,Ibuprofen,HealthFirst,4643.82,84,390080.88,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Russell Group,AC-11923-ND,12-03-26,680.00,Low Risk,0,In-Store,Tablet,1
01-05-24,"Martin, Rose And Obrien",Urban,Amoxicillin,MediPlus,1597.04,41,65478.64,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Jones-Young,PO-93424-JS,27-04-25,361.00,Low Risk,0,Market Stall,Injection,3
01-05-24,"Mcclain, Miller And Henderson",Rural,Ibuprofen,MediPlus,4573.29,88,402449.52,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Novak And Sons,YM-87722-BX,08-04-27,1072.00,Low Risk,0,Mobile Van,Capsule,4
01-05-24,Morales-Jones,Rural,Ibuprofen,HealthFirst,897.78,31,27831.18,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Novak And Sons,DA-90064-EP,24-12-25,602.00,Low Risk,0,In-Store,Tablet,1
01-05-24,Morales-Jones,Rural,Chloroquine,MediPlus,2136.69,100,213669,2656.70,1859.69,Low Risk,0,51,77,High Risk,1,"Daniels, Adkins And Brown",UK-02810-NM,12-05-25,376.00,Low Risk,0,Mobile Van,Capsule,4
01-05-24,Rodriguez Llc,Urban,Artemisinin,PharmaTrust,1418.75,70,99312.5,2588.57,1812.00,High Risk,1,52,78,Low Risk,0,Hancock Inc,QM-00137-CG,22-11-25,570.00,Low Risk,0,In-Store,Capsule,4
01-05-24,Rodriguez-Graham,Urban,Metformin,BioCare,1147.96,59,67729.64,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,"Brown, Valdez And Lucas",LY-60480-LQ,05-05-25,369.00,Low Risk,0,In-Store,Tablet,1
01-05-24,Rodriguez-Graham,Rural,Ciprofloxacin,PharmaTrust,4292.4,5,21462,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Gray Group,DB-88623-UX,10-01-26,619.00,Low Risk,0,Mobile Van,Syrup,2
01-05-24,"Romero, Gonzalez And Brooks",Urban,Coartem,PharmaTrust,3226.99,66,212981.34,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,House-Glover,HD-70349-FT,29-04-25,363.00,Low Risk,0,In-Store,Injection,3
01-05-24,"Romero, Gonzalez And Brooks",Urban,Artemisinin,PharmaTrust,3792.67,17,64475.39,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Jones-Young,GH-30581-XQ,29-05-26,758.00,Low Risk,0,Mobile Van,Injection,3
01-05-24,"Ross, Robinson And Bright",Urban   ,Artemisinin,BioCare,648.26,97,62881.22,2588.57,1812.00,High Risk,1,52,78,High Risk,1,"Johnston, Sanchez And Kennedy",TQ-14363-LX,28-04-26,727.00,Low Risk,0,Market Stall,iNjecTion,3
01-05-24,"Ross, Robinson And Bright",Rural,Chloroquine,BioCare,414.13,20,8282.6,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Hensley, Powell And David",QH-72407-CW,18-11-25,566.00,Low Risk,0,Market Stall,Tablet,1
01-05-24,Smith-Bowen,Urban,Chloroquine,BioCare,3568.76,75,267657,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Jones Inc,SP-13948-JS,04-12-26,947.00,Low Risk,0,Mobile Van,Syrup,2
01-05-24,Spence Plc,Urban,Chloroquine,HealthFirst,4340.42,40,173616.8,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,Henderson-Bernard,ON-82404-UB,16-12-26,959.00,Low Risk,0,Market Stall,Syrup,2
01-05-24,"Walter, Edwards And Rios",Urban,Paracetamol,HealthFirst,4355.44,7,30488.08,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,"Brooks, Lam And Hayes",ZI-22798-XD,14-07-26,804.00,Low Risk,0,Mobile Van,Injection,3
02-05-24,"Adams, Zuniga And Wong",Urban,Metformin,BioCare,2630.3,41,107842.3,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Chapman And Sons,NY-66057-UI,28-04-26,726.00,Low Risk,0,Mobile Van,Capsule,4
02-05-24,Allen-Allen,Urban,Artemisinin,BioCare,795.04,83,65988.32,2588.57,1812.00,High Risk,1,52,78,High Risk,1,"Hensley, Powell And David",IE-15461-QU,25-07-26,814.00,Low Risk,0,In-Store,Capsule,4
02-05-24,Arnold Ltd,Urban,Amlodipine,HealthFirst,2595.29,42,109002.18,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"Brooks, Lam And Hayes",LM-30337-HZ,20-06-25,414.00,Low Risk,0,Mobile Van,Syrup,2
02-05-24,"Baker, Mason And White",Urban,Coartem,PharmaTrust,3402.66,20,68053.2,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Yu Inc,PW-32664-PJ,28-07-25,452.00,Low Risk,0,Market Stall,Injection,3
02-05-24,"Baker, Mason And White",Urban,Amlodipine,MediPlus,2399.56,91,218359.96,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Morton-Chase,CK-81867-ST,14-05-25,377.00,Low Risk,0,In-Store,Injection,3
02-05-24,Blair Plc,Urban,Artemisinin,BioCare,2392.46,72,172257.12,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Jones-Young,ZN-85734-WH,09-03-27,1041.00,Low Risk,0,Mobile Van,Injection,3
02-05-24,Blake And Sons,Rural,Paracetamol,MediPlus,4754.18,74,351809.32,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Wright And Sons,MZ-87059-IV,03-11-26,915.00,Low Risk,0,Market Stall,Tablet,1
02-05-24,Dudley Group,Rural,Coartem,PharmaTrust,623.45,26,16209.7,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,Jones Inc,EO-58484-RK,12-09-25,498.00,Low Risk,0,Market Stall,Injection,3
02-05-24,Dudley Group,Rural,Artemisinin,HealthFirst,3961.07,61,241625.27,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,"Brooks, Lam And Hayes",FD-32666-JA,25-05-26,753.00,Low Risk,0,Mobile Van,Capsule,4
02-05-24,"Flowers, Martin And Kelly",Rural,Amoxicillin,PharmaTrust,3381.32,11,37194.52,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Wright And Sons,TM-96663-HA,12-02-26,651.00,Low Risk,0,Mobile Van,Capsule,4
02-05-24,Galloway-Wyatt,Rural,Metformin,PharmaTrust,4326.47,24,103835.28,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Brown, Valdez And Lucas",FZ-39822-IB,06-10-26,887.00,Low Risk,0,In-Store,Injection,3
02-05-24,Garcia-James,Rural,Metformin,HealthFirst,3432.49,24,82379.76,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Novak Plc,NS-67516-HP,18-07-26,807.00,Low Risk,0,Mobile Van,Syrup,2
02-05-24,"Gardner, Robinson And Lawrence",Urban,Chloroquine,PharmaTrust,749.74,96,71975.04,2656.70,1859.69,High Risk,1,51,77,High Risk,1,"Johnston, Sanchez And Kennedy",EF-53908-YA,14-05-25,377.00,Low Risk,0,Market Stall,Injection,3
02-05-24,George Group,Urban,Coartem,MediPlus,4542.94,83,377064.02,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,"Johnston, Sanchez And Kennedy",LG-33230-KH,04-02-26,643.00,Low Risk,0,Mobile Van,Injection,3
02-05-24,Gray-Mayo,Urban,Azithromycin,HealthFirst,4519.29,62,280195.98,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Baxter Inc,AE-58695-ML,19-07-25,443.00,Low Risk,0,Mobile Van,Injection,3
02-05-24,Gray-Mayo,Urban,Metformin,PharmaTrust,1170.41,5,5852.05,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,"Johnston, Sanchez And Kennedy",OH-48364-GF,13-10-26,894.00,Low Risk,0,In-Store,Tablet,1
02-05-24,Gray-Mayo,Urban,Chloroquine,HealthFirst,2427.97,22,53415.34,2656.70,1859.69,Low Risk,0,51,77,Low Risk,0,"Washington, Ryan And Cummings",IO-55740-ZI,01-12-26,943.00,Low Risk,0,Mobile Van,Tablet,1
02-05-24,"Harris, Collins And Carney",Urban,Azithromycin,BioCare,3640.85,68,247577.8,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Morton-Chase,YT-20631-EZ,23-05-25,386.00,Low Risk,0,Market Stall,Tablet,1
02-05-24,"Martin, Rose And Obrien",Urban,Ibuprofen,BioCare,4301.47,3,12904.41,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Henderson-Bernard,JN-28653-KP,31-01-26,639.00,Low Risk,0,Market Stall,Capsule,4
02-05-24,"Mcclain, Miller And Henderson",Rural,Amoxicillin,HealthFirst,767.68,5,3838.4,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Jones-Young,EI-69680-YT,02-04-26,700.00,Low Risk,0,Mobile Van,Syrup,2
02-05-24,"Mcclure, Ward And Lee",Urban,Artemisinin,BioCare,4562.11,83,378655.13,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,"Daniels, Adkins And Brown",HN-05108-TS,17-06-26,776.00,Low Risk,0,In-Store,Injection,3
02-05-24,Morales-Jones,Urban,Azithromycin,HealthFirst,1329.35,70,93054.5,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Wright And Sons,VK-91122-HS,15-06-26,774.00,Low Risk,0,Mobile Van,Capsule,4
02-05-24,"Reid, Ferguson And Sanchez",Rural,Azithromycin,PharmaTrust,1530.91,16,24494.56,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,"Brown, Valdez And Lucas",IQ-24266-SZ,16-07-26,805.00,Low Risk,0,In-Store,Tablet,1
02-05-24,Rodriguez Llc,Urban,Azithromycin,HealthFirst,2654.92,43,114161.56,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Jones Inc,UH-06455-CT,24-12-26,966.00,Low Risk,0,Market Stall,Syrup,2
02-05-24,Rodriguez Llc,Urban,Amoxicillin,HealthFirst,2944.21,20,58884.2,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Jones Inc,ZT-41226-WP,15-10-26,896.00,Low Risk,0,In-Store,Tablet,1
02-05-24,"Rodriguez, Figueroa And Sanchez",Rural,Paracetamol,BioCare,1780.2,53,94350.6,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Williams Plc,GR-55543-ZD,25-08-26,845.00,Low Risk,0,In-Store,Syrup,2
02-05-24,"Romero, Gonzalez And Brooks",Rural,Azithromycin,PharmaTrust,1785.92,14,25002.88,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Jones-Young,XW-44330-CL,18-06-26,777.00,Low Risk,0,Market Stall,Syrup,2
